long,lat,id,nombre,anio_de_in,tipo,cantidad,ubicacion,clasificac,calle,altura,calle2,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.4015595779882,-34.6048037506419,140,BANCO HSBC,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,2458,,Balvanera,Comuna 3,1046,C1046AAP
-58.4015595779882,-34.6048037506419,141,BANCO CIUDAD,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,2458,,Balvanera,Comuna 3,1046,C1046AAP
-58.4108324331842,-34.6041511081718,142,JUST SPORT,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,3234,,Balvanera,Comuna 3,1193,C1193AAR
-58.411014708392,-34.6039428320906,143,SHOPPING ABASTO,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,3247,,Balvanera,Comuna 3,1193,C1193AAE
-58.411014708392,-34.6039428320906,144,SHOPPING ABASTO,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,3247,,Balvanera,Comuna 3,1193,C1193AAE
-58.4130741060298,-34.6040251663755,145,BANCO CIUDAD,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,3399,,Balvanera,Comuna 3,1193,C1193AAF
-58.4150316810292,-34.6038189073388,146,ARGENPER,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,3547,,Almagro,Comuna 5,1194,C1194AAB
-58.4166889689319,-34.6037203052235,147,CORREO ARGENTINO,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,3700,,Almagro,Comuna 5,1194,C1194AAP
-58.4168335273289,-34.6034806418467,148,LA CONTINENTAL,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,3701,,Almagro,Comuna 5,1194,C1194AAD
-58.4179446727917,-34.6035867169619,149,ICBC,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,3800,,Almagro,Comuna 5,1194,C1194AAQ
-58.4202536820582,-34.6031363694887,150,MOVISTAR,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,3953,,Almagro,Comuna 5,1194,C1194AAF
-58.4228252581634,-34.6028803888655,151,BAR LA ORQUIDEA,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,4113,,Almagro,Comuna 5,1195,C1195AAA
-58.4229888275581,-34.6030820524559,152,BANCO CREDICOP,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,4124,,Almagro,Comuna 5,1195,C1195AAN
-58.4233595041181,-34.6030452584615,153,BANCO GALICIA,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,4152,,Almagro,Comuna 5,1195,C1195AAN
-58.3727956802712,-34.603059830445,154,SEÃ‘OR SANDWICH,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,419,,San Nicolas,Comuna 1,1043,C1043AAE
-58.4252414140775,-34.6026406748694,155,BANCO NACION,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,4279,,Almagro,Comuna 5,1195,C1195AAB
-58.4265712804302,-34.6025091701942,156,ESCUELA DE PASTELERIA,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,4367,,Almagro,Comuna 5,1195,C1195AAC
-58.3730576412354,-34.6030758868729,157,ORSNA,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,441,,San Nicolas,Comuna 1,1043,C1043AAE
-58.4290169382768,-34.6024831549774,158,CENTRO DOS,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,4524,,Almagro,Comuna 5,1195,C1195AAR
-58.4295880629711,-34.6022068265485,159,RESTAURANT,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,4567,,Almagro,Comuna 5,1195,C1195AAE
-58.4342494280913,-34.601502685512,160,EL TREBOL,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,4854,,Villa Crespo,Comuna 15,1414,C1414AJO
-58.4375390918087,-34.6004014944594,161,BANCO SANTANDER,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,5100,,Villa Crespo,Comuna 15,1414,C1414AJQ
-58.4378040586079,-34.600079383232,162,BANCO FRANCES,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,5117,,Villa Crespo,Comuna 15,1414,C1414AJE
-58.4389958811029,-34.5998547972629,163,EL IMPERIO,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,5206,,Villa Crespo,Comuna 15,1414,C1414AJS
-58.4406046588566,-34.5983570135071,164,BANCO ICBC,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,5386,,Villa Crespo,Comuna 15,1414,C1414AJT
-58.4404571109486,-34.5981687439842,165,BANCO PROVINCIA,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,5391,,Villa Crespo,Comuna 15,1414,C1414AJG
-58.4412125776305,-34.5977929220776,166,BONAFIDE,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,5444,,Villa Crespo,Comuna 15,1414,C1414AJU
-58.4420500556315,-34.5970157901557,167,TARJETA NARANJA,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,5530,,Villa Crespo,Comuna 15,1414,C1414AJV
-58.4421281533125,-34.5966181251622,168,BANCO ITAU,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,5563,,Villa Crespo,Comuna 15,1414,C1414AJI
-58.4424521504017,-34.5966426539151,169,PIZZERIA NAPOLES,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,5580,,Villa Crespo,Comuna 15,1414,C1414AJV
-58.3746990529116,-34.6033934166101,170,PERSONAL,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,566,,San Nicolas,Comuna 1,1043,C1043AAS
-58.4467705579752,-34.5926358593408,171,BAR DOLCE HORA,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,6096,,Villa Crespo,Comuna 15,1414,C1414AKN
-58.3769556930433,-34.6035317214967,172,IGLESIA,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,718,,San Nicolas,Comuna 1,1043,C1043AAU
-58.3774157046668,-34.6035598912094,173,DALISA,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,756,,San Nicolas,Comuna 1,1043,C1043AAU
-58.3805099436774,-34.6037494207744,174,BONAFIDE,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,974,,San Nicolas,Comuna 1,1043,C1043AAW
-58.3786247146309,-34.6034169934575,175,SPRAYETTE,2013,4U,1,VIA PUBLICA,AV. CORRIENTES,CORRIENTES AV.,837,,San Nicolas,Comuna 1,1043,C1043AAI
-58.3827930057255,-34.6029836879101,176,EDIFICIO DIAGONAL PLAZA,2013,4U,1,VIA PUBLICA,AV. ROQUE SAENZ PEÃ‘A,"SAENZ PEÃ‘A, ROQUE, PRES. DIAGONAL NORTE AV.",1145,,San Nicolas,Comuna 1,,
-58.3833332277875,-34.6029697006581,177,PODER JUDICIAL DE LA NACION,2013,4U,1,VIA PUBLICA,AV. ROQUE SAENZ PEÃ‘A-ESPACIOS PUBLICOS,"SAENZ PEÃ‘A, ROQUE, PRES. DIAGONAL NORTE AV.",1184,,San Nicolas,Comuna 1,,
-58.3758526093427,-34.6068857009197,178,MINISTERIO DEL INTERIOR,2013,4U,1,VIA PUBLICA,AV. ROQUE SAENZ PEÃ‘A-ESPACIOS PUBLICOS,"SAENZ PEÃ‘A, ROQUE, PRES. DIAGONAL NORTE AV.",660,,San Nicolas,Comuna 1,,
-58.3772811264818,-34.606137228323,179,TRIBUNALES DE TRABAJO,2013,4U,1,VIA PUBLICA,AV. ROQUE SAENZ PEÃ‘A-ESPACIOS PUBLICOS,"SAENZ PEÃ‘A, ROQUE, PRES. DIAGONAL NORTE AV.",760,,San Nicolas,Comuna 1,,
-58.3787808065088,-34.6050937977353,180,BANCO GALICIA,2013,4U,1,VIA PUBLICA,AV. ROQUE SAENZ PEÃ‘A,"SAENZ PEÃ‘A, ROQUE, PRES. DIAGONAL NORTE AV.",865,,San Nicolas,Comuna 1,,
-58.380334998086,-34.6045342504729,181,RANDTAD,2013,4U,1,VIA PUBLICA,AV. ROQUE SAENZ PEÃ‘A,"SAENZ PEÃ‘A, ROQUE, PRES. DIAGONAL NORTE AV.",950,,San Nicolas,Comuna 1,,
-58.4371708555521,-34.5961534376026,182,OUMS,2013,4U,1,VIA PUBLICA,CCCA AGUIRRE-COMERCIO AMIGO,AGUIRRE,686,,Villa Crespo,Comuna 15,1414,C1414ASN
-58.4376497136058,-34.5957008546945,183,COMPLOT,2013,4U,1,VIA PUBLICA,CCCA AGUIRRE,AGUIRRE,730,,Villa Crespo,Comuna 15,1414,C1414ASP
-58.4386846563509,-34.5943082677047,184,VIVIENDA,2013,4U,1,VIA PUBLICA,CCCA AGUIRRE,AGUIRRE,883,,Villa Crespo,Comuna 15,1414,C1414ASQ
-58.4396136520685,-34.5936057701772,185,VIVIENDA,2013,4U,1,VIA PUBLICA,CCCA AGUIRRE,AGUIRRE,980,,Villa Crespo,Comuna 15,1414,C1414AST
-58.4382443078562,-34.5952275620378,186,CHRISTIAN LACROIX,2013,4U,1,VIA PUBLICA,CCCA AGUIRRE,GURRUCHAGA,787,,Villa Crespo,Comuna 15,1414,C1414DHO
-58.4377204552047,-34.5946770768677,187,BUENOS AIRES MALL,2013,4U,1,VIA PUBLICA,CCCA AGUIRRE,GURRUCHAGA,842,,Villa Crespo,Comuna 15,1414,C1414DHR
-58.4370190061675,-34.5945323044195,188,AYRES,2013,4U,1,VIA PUBLICA,CCCA AGUIRRE,LOYOLA,692,,Villa Crespo,Comuna 15,1414,C1414AUN
-58.4362439931462,-34.5986829623114,189,BICICLETERIA JUNIORÂ´S,2013,4U,1,VIA PUBLICA,CCCA AGUIRRE,"RAMIREZ DE VELASCO, JUAN",465,,Villa Crespo,Comuna 15,1414,C1414AQI
-58.4383166450935,-34.5964753685716,190,ALMACEN PURISTA,2013,4U,1,VIA PUBLICA,CCCA AGUIRRE-COMERCIO AMIGO,"RAMIREZ DE VELASCO, JUAN",701,,Villa Crespo,Comuna 15,1414,C1414AQO
-58.4391807008917,-34.5972636168074,191,CRESPIN,2013,4U,1,VIA PUBLICA,CCCA AGUIRRE,VERA,699,,Villa Crespo,Comuna 15,1414,C1414AOM
-58.4256021241287,-34.5923800084265,192,BICICLETAS ARAOZ,2013,4U,1,VIA PUBLICA,CCCA AGUIRRE-COMERCIO AMIGO,ARAOZ,1458,,Palermo,Comuna 14,1414,C1414DQD
-58.428861797641,-34.5903363254481,193,NUCHA,2013,4U,1,VIA PUBLICA,CCCA PALERMO,ARMENIA,1540,,Palermo,Comuna 14,1414,C1414DKH
-58.4282518100209,-34.5901577565493,194,OUMS,2013,4U,1,VIA PUBLICA,CCCA AGUIRRE-COMERCIO AMIGO,ARMENIA,1595,,Palermo,Comuna 14,1414,C1414DKG
-58.4274730318739,-34.5896951419116,195,VERO ALFIE,2013,4U,1,VIA PUBLICA,CCCA AGUIRRE-COMERCIO AMIGO,ARMENIA,1665,,Palermo,Comuna 14,1414,C1414DKI
-58.4267765193029,-34.5891801048056,196,KEY BISCAYNE,2013,4U,1,VIA PUBLICA,CCCA PALERMO,ARMENIA,1735,,Palermo,Comuna 14,1414,C1414DKK
-58.4259257110975,-34.588394778841,197,TRIPPIN,2013,4U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,ARMENIA,1838,,Palermo,Comuna 14,1414,C1414DKN
-58.4255489070104,-34.5881455376038,198,JULIETA SEDLER,2013,4U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,ARMENIA,1886,,Palermo,Comuna 14,1414,C1414DKN
-58.4251697241953,-34.5879538725462,199,GABY DI GRAZIA DECO,2013,4U,1,VIA PUBLICA,CCCA PALERMO,ARMENIA,1914,,Palermo,Comuna 14,1414,C1414DKP
-58.4424275223914,-34.5859585300036,200,ORENSE,2013,4U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,CORDOBA AV.,5801,,Palermo,Comuna 14,1414,C1414BBE
-58.4387087152663,-34.5873002310934,201,NICETO CLUB,2017,1U,2,VIA PUBLICA,Locales Amigos,"VEGA, NICETO, CNEL. AV.",5510,,Palermo,Comuna 14,1414,C1414BFD
-58.4249124159972,-34.5907427078121,202,ONLY BIKES,2013,4U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,"SCALABRINI ORTIZ, RAUL AV.",1602,,Palermo,Comuna 14,1414,C1414DOQ
-58.4157050326119,-34.5965962302108,203,ENDEMOL,2013,4U,1,VIA PUBLICA,CCCA PALERMO,"CABRERA, JOSE A.",3507,,Palermo,Comuna 14,1186,C1186AAO
-58.4262758256935,-34.5885733735586,204,AGARRATE CATALINA,2013,4U,1,VIA PUBLICA,CCCA PALERMO,COSTA RICA,4605,,Palermo,Comuna 14,1414,C1414BSI
-58.4273529072085,-34.5880277981989,205,QM,2013,4U,1,VIA PUBLICA,CCCA PALERMO,COSTA RICA,4700,,Palermo,Comuna 14,1414,C1414BSJ
-58.4346391556986,-34.5826933267598,206,KENTUCKY,2013,4U,1,VIA PUBLICA,CCCA PALERMO,COSTA RICA,0,FITZ ROY,Palermo,Comuna 14,,
-58.42571823974,-34.5904212142147,207,CIBELES,2013,4U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,EL SALVADOR,4570,,Palermo,Comuna 14,1414,C1414BPH
-58.425897003005,-34.5903053529664,208,URBAN STATION,2013,4U,1,VIA PUBLICA,CCCA PALERMO,EL SALVADOR,4588,,Palermo,Comuna 14,1414,C1414BPH
-58.4274063310635,-34.5892984254244,209,LEVIÂ´S,2013,4U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,EL SALVADOR,4714,,Palermo,Comuna 14,1414,C1414BPL
-58.4310813485442,-34.5868820626554,210,MUCHACHOBAR,2013,4U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,EL SALVADOR,5100,,Palermo,Comuna 14,1414,C1414BPR
-58.4365635486501,-34.5822498251365,211,MOREMORE,2013,4U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,EL SALVADOR,5721,,Palermo,Comuna 14,1414,C1414BQG
-58.4396867974905,-34.5799633272795,212,CUSIC,2013,4U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,EL SALVADOR,6016,,Palermo,Comuna 14,1414,C1414BQN
-58.4359535275889,-34.5886722793878,213,SOHO BIKES,2013,4U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,GODOY CRUZ,1518,,Palermo,Comuna 14,1414,C1414CYH
-58.4293984756323,-34.5906336582356,214,FIFI ALMACEN,2013,4U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,GORRITI,4812,,Palermo,Comuna 14,1414,C1414BJN
-58.4316246740734,-34.5889848095362,215,MUVIN,2013,4U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,GORRITI,5051,,Palermo,Comuna 14,1414,C1414BJQ
-58.4325852163508,-34.588367972283,216,SORIA,2013,4U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,GORRITI,5151,,Palermo,Comuna 14,1414,C1414BJS
-58.4337894005804,-34.587470789888,217,DON JACINTO PARRILLITA,2013,4U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,GORRITI,5299,,Palermo,Comuna 14,1414,C1414BJU
-58.4369617570384,-34.584946535016,218,DASHI,2013,4U,1,VIA PUBLICA,CCCA PALERMO,GORRITI,5591,,Palermo,Comuna 14,1414,C1414BKC
-58.4378471614121,-34.584574084942,219,MONOCHROME,2013,4U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,GORRITI,5656,,Palermo,Comuna 14,1414,C1414BKF
-58.439489048911,-34.5833442570978,220,LA MOLINA,2013,4U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,GORRITI,5806,,Palermo,Comuna 14,1414,C1414BKJ
-58.4400634840925,-34.5829145300166,221,OLSEN,2013,4U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,GORRITI,5870,,Palermo,Comuna 14,1414,C1414BKJ
-58.4409311093216,-34.5822654579077,222,MATTONE,2013,4U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,GORRITI,5950,,Palermo,Comuna 14,1414,C1414BKL
-58.431165416316,-34.5904555331587,223,PEHACHE,2013,4U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,GURRUCHAGA,1418,,Palermo,Comuna 14,1414,C1414DID
-58.4274023597786,-34.5880918007868,224,QM,2013,4U,1,VIA PUBLICA,CCCA PALERMO,GURRUCHAGA,0,COSTA RICA,Palermo,Comuna 14,,
-58.4281268991032,-34.5885571862883,225,DIESEL,2013,4U,1,VIA PUBLICA,CCCA PALERMO,GURRUCHAGA,0,EL SALVADOR,Palermo,Comuna 14,,
-58.4294089798834,-34.5893835319847,226,LIBRERIA,2013,4U,1,VIA PUBLICA,CCCA PALERMO,GURRUCHAGA,0,HONDURAS,Palermo,Comuna 14,,
-58.4299660855964,-34.5899584394866,227,BICICLETERIA BICIUP,2013,4U,1,VIA PUBLICA,CCCA PALERMO-COMERCIO AMIGO,GURRUCHAGA,1519,,Palermo,Comuna 14,1414,C1414DIE
-58.4311040724664,-34.5882577290069,228,BISTROT,2013,4U,1,VIA PUBLICA,CCCA PALERMO,HONDURAS,5090,,Palermo,Comuna 14,1414,C1414BMR
-58.4319606856702,-34.5877003020328,229,SOCIAL PARAISO,2013,4U,1,VIA PUBLICA,CCCA PALERMO,HONDURAS,5182,,Palermo,Comuna 14,1414,C1414BMT
-58.43475139072,-34.5852238134742,230,MOVISTAR,2013,4U,1,VIA PUBLICA,CCCA PALERMO,HONDURAS,5473,,Palermo,Comuna 14,1414,C1414BNA
-58.4368995114581,-34.5836073909467,231,AEROPUERTOS ARGENTINA 2000,2013,4U,1,VIA PUBLICA,CCCA PALERMO,HONDURAS,5663,,Palermo,Comuna 14,1414,C1414BNE
